App,Category,Rating,Reviews,Size,Price,Content_Rating,Genres,Last_Updated,Installs
662,17,3,464,232,78,1,61,424,5176
5421,29,4,1054,221,78,1,103,948,5337
4372,28,4,4561,39,78,0,97,540,5981
4504,25,4,1896,339,78,1,77,490,5792
4773,31,4,1947,92,78,0,108,172,7813
5004,11,2,2807,92,78,1,34,641,6847
3519,8,4,1477,155,66,0,38,559,6828
7248,31,4,2570,21,78,0,108,1086,7593
4411,14,4,3194,234,78,1,78,557,6385
1193,12,3,360,108,78,0,55,1106,4830
3413,29,4,100,257,78,0,103,379,6588
3134,29,4,743,27,78,1,103,978,5709
5440,12,2,2382,70,78,1,55,644,4935
529,14,4,2781,198,78,0,0,1012,6268
222,11,3,992,78,78,1,47,66,4351
5845,11,3,1031,218,78,0,92,699,6001
759,11,2,2806,51,78,1,47,658,7641
3589,11,3,4330,166,78,1,86,106,6027
7251,11,4,2,51,78,0,41,716,6470
356,29,4,4126,384,78,0,103,580,5401
1267,15,2,0,14,78,0,57,623,4546
6934,24,4,2464,384,78,0,76,189,6450
2110,11,4,2982,367,78,0,1,708,7316
3247,26,4,2792,39,78,1,91,573,6107
2637,29,2,0,20,78,1,103,623,4820
5764,14,3,830,39,78,1,106,716,5230
969,28,2,2253,141,78,1,97,674,5133
1755,11,4,1619,282,78,1,25,611,5201
3642,11,3,199,258,78,0,47,149,7765
2434,2,4,2634,218,78,0,13,915,7599
7221,30,4,291,48,78,0,105,814,7057
593,16,4,1635,31,78,0,60,536,6203
3928,11,4,2164,217,78,0,47,518,5569
4927,21,4,3177,39,78,1,70,587,5653
4038,1,4,2014,48,78,1,12,784,4840
4248,6,4,163,384,78,1,32,579,7348
7070,5,3,4537,27,78,1,31,595,5512
2099,14,4,2444,155,78,1,0,573,6538
190,24,2,0,98,78,0,76,1164,5893
6439,20,2,1369,4,78,1,66,56,5051
6755,6,4,3418,384,78,1,32,604,4771
1408,12,3,2477,384,78,0,55,935,5163
1283,29,3,1477,17,78,0,103,437,4073
3107,4,4,3643,262,78,1,20,195,4070
4679,2,4,4518,52,78,1,13,1004,6640
2186,26,2,2253,2,78,1,91,689,6406
2566,30,4,4655,67,78,0,105,189,7230
5152,29,3,3053,136,78,0,103,795,4138
1116,11,4,2016,60,78,0,25,452,4098
3055,24,4,470,27,78,0,76,560,7803
4296,11,2,0,62,30,0,34,95,6977
6690,9,3,3571,384,78,0,47,106,4104
2069,11,4,40,218,78,0,34,16,6917
6150,14,4,764,130,78,1,0,579,7326
2776,4,3,3644,8,78,0,20,626,4299
6506,14,3,3095,99,78,1,6,1142,5677
1225,14,4,4552,206,78,0,92,835,4175
368,25,4,3835,37,5,0,77,1198,4509
5149,13,4,40,123,78,1,56,540,7274
1096,11,4,1163,7,78,0,47,469,7622
4777,7,3,717,130,78,1,33,599,7525
1341,11,4,1455,194,78,1,92,138,6450
7166,11,4,44,121,78,1,38,703,6945
1352,26,4,180,303,78,0,91,570,6628
883,17,3,1163,170,78,1,61,383,6484
1381,12,2,1,54,78,1,55,796,6168
2607,29,2,1,114,78,1,103,993,7664
7135,29,4,4205,62,78,0,103,500,7049
6425,9,3,1987,338,78,1,47,323,6457
6313,14,4,3544,108,78,1,2,439,4904
3549,29,4,3103,384,78,0,103,604,6105
3280,29,4,3950,93,78,0,103,437,6565
3646,24,2,51,99,78,0,76,152,5256
2872,20,4,2806,82,78,1,66,947,6710
5617,14,4,3101,383,78,1,0,956,6384
1270,11,2,1722,94,78,0,47,329,4907
841,18,4,2171,93,78,0,62,573,6208
5633,15,4,1200,206,78,0,57,582,4665
4611,5,4,3629,180,78,1,31,930,5343
4226,15,2,1369,14,78,0,57,623,6140
5258,11,4,3949,217,78,1,34,685,4136
6301,21,4,1469,139,78,0,70,185,6830
6913,28,4,2403,45,78,0,97,106,4870
2711,4,2,0,92,78,0,20,506,7152
1721,6,4,4558,16,78,1,32,729,4948
4073,15,2,4055,52,78,0,57,442,5542
3571,11,3,3809,161,78,0,99,909,7983
6875,11,4,1638,202,78,1,79,1188,6985
5018,4,4,8,121,78,0,20,139,5099
6136,1,4,1353,39,78,1,12,106,6945
5265,11,4,3524,27,78,1,25,637,6881
3218,12,3,4029,23,78,1,55,1086,4881
4409,29,4,4564,21,78,0,103,604,5721
4082,30,3,1649,82,78,0,105,954,5956
1837,11,2,2030,108,78,1,47,1085,5938
4415,15,4,1579,17,78,0,57,604,4489
6047,18,4,1401,75,78,1,62,604,5286
6010,18,4,46,48,78,0,62,144,7245
4290,11,4,2030,288,78,0,34,442,6526
3047,14,4,4220,217,0,0,0,542,4994
4310,6,4,2030,224,78,1,32,957,4720
97,29,3,4171,174,78,0,103,598,5914
5484,4,2,1,70,78,1,20,641,7019
6213,18,2,0,91,78,0,62,731,5981
5094,23,3,1511,87,78,0,75,891,6338
6498,28,4,1840,39,78,1,97,599,7376
1943,11,4,473,190,78,1,44,540,7332
4768,14,4,744,282,78,1,2,253,7357
4971,25,4,4235,51,78,0,77,1080,4352
4213,11,4,778,172,78,1,86,665,7521
3702,26,4,4271,93,78,1,91,92,4592
3494,31,4,1889,21,78,1,108,139,6801
991,11,4,533,46,78,1,34,986,6602
4357,9,4,2614,45,78,0,47,536,6559
3997,6,4,3944,384,78,0,32,545,6688
2272,26,4,1163,382,78,1,91,518,5590
3196,1,2,1,332,78,0,12,850,7788
2507,27,4,1438,260,78,1,96,13,6143
1365,32,4,1338,384,78,0,111,9,6394
1218,7,4,2151,384,78,0,33,106,7124
4601,27,4,4201,70,78,0,96,139,6522
5309,26,4,3116,36,78,0,91,180,7471
435,11,2,0,114,35,0,34,22,5989
3373,14,5,3949,27,78,1,6,1207,7467
1223,20,4,798,173,19,1,66,106,7860
4541,19,4,1444,218,78,1,65,567,6696
2695,21,2,2,49,78,0,70,1115,5042
4059,14,2,3949,60,78,1,6,297,4794
4652,4,4,4610,384,78,0,20,518,4146
5205,24,3,199,36,78,0,76,349,5812
1963,4,2,2253,49,78,0,20,533,4183
7131,13,4,2193,31,78,0,56,599,6826
573,23,4,2425,93,78,1,75,941,4921
3771,23,2,1369,21,78,1,75,1124,5793
4129,19,3,129,75,78,0,65,623,5491
760,11,4,1914,51,78,1,47,658,5605
2418,29,4,2509,27,78,0,103,939,6195
5955,12,3,4503,47,78,0,55,524,7557
4487,11,4,531,384,78,1,25,518,6340
5196,20,2,1369,291,78,0,66,1188,4503
5314,25,4,4593,174,78,0,77,189,5574
1681,16,4,2706,144,78,0,60,604,6036
3530,23,4,4009,14,78,0,75,756,5861
1938,25,4,1765,384,78,0,77,700,6022
5973,29,4,65,384,78,1,103,549,6776
1296,6,4,2826,384,78,0,32,716,5174
2302,21,4,2744,214,78,0,70,1117,6874
5952,30,3,1833,303,78,1,105,518,7606
6812,22,4,4003,220,78,0,71,279,5953
6563,29,4,4358,177,78,0,103,595,6375
765,11,3,511,51,78,0,47,662,7344
3417,14,4,2184,67,78,1,2,1127,7497
5414,14,4,2303,89,78,1,106,172,6261
962,11,4,2719,176,78,0,34,611,7939
4984,20,4,1037,27,78,1,66,599,6182
4867,28,3,2964,31,78,0,97,57,5381
5141,29,2,2,21,78,0,103,599,6277
811,23,4,4428,182,77,0,75,671,5147
14,18,4,4106,27,78,1,62,451,7781
3127,29,2,1,51,6,0,103,247,4237
1294,12,4,3947,99,78,1,55,567,5615
6281,14,4,905,198,78,0,6,540,4015
1928,11,4,1815,75,78,1,28,172,6747
1927,24,4,2442,108,78,0,76,760,6493
6478,29,4,1522,384,78,1,103,718,5786
1143,11,3,4220,98,78,1,47,902,4418
6561,24,3,2481,384,78,1,76,909,4068
3230,11,4,2719,221,78,1,47,647,4930
1954,25,3,359,48,78,0,77,804,6738
5218,24,4,790,62,78,0,76,549,4840
1288,27,4,2171,51,78,0,96,784,6587
1265,11,2,1054,139,78,0,47,948,7877
1797,11,4,746,251,78,1,92,608,5010
771,13,2,1,45,78,0,56,813,5088
6789,13,3,3808,39,78,0,56,12,7983
5499,8,4,605,168,78,0,34,859,6458
1371,11,2,0,175,78,1,34,41,7959
6718,23,4,3931,344,78,1,75,619,6475
3985,11,4,4365,308,55,1,47,895,5625
5225,24,4,4375,62,78,0,76,545,7461
1700,29,4,422,181,78,0,103,614,5625
4898,14,4,76,155,78,1,0,139,6402
7099,21,2,934,112,78,1,70,915,5999
5638,15,4,4294,384,78,1,57,573,5668
893,17,4,4378,158,78,0,61,383,4058
58,20,5,1369,17,78,0,66,728,5730
2886,11,2,4008,82,78,1,92,739,7524
5592,19,4,3475,31,78,1,65,185,4686
7225,7,3,550,215,78,0,33,617,5166
1664,11,4,686,20,78,0,25,1111,5474
2551,23,2,3275,36,78,0,75,88,7409
932,18,4,1950,304,78,1,62,692,7794
1316,19,2,0,173,78,0,65,336,4105
2504,27,4,2762,20,78,0,96,15,5499
5750,11,4,1124,384,78,0,47,195,5947
6840,10,4,2254,384,78,0,54,912,7558
6530,21,4,3246,384,78,0,70,139,4301
3561,14,4,1789,130,78,1,6,1082,4644
4353,11,4,1603,223,78,1,47,604,7662
6236,28,4,3391,384,78,0,97,891,6172
6448,11,4,2273,104,78,0,25,236,5833
293,25,4,1995,384,78,1,77,19,4092
5079,27,2,0,50,78,1,96,843,4237
5135,14,4,2681,123,78,0,0,570,5490
5238,20,4,3222,36,78,0,66,106,6426
1216,28,4,401,384,78,1,97,557,4397
1306,29,4,4414,338,78,1,103,582,4098
3120,14,4,4069,320,78,1,86,540,5790
6192,14,4,2029,296,78,1,0,604,4760
2937,11,4,2654,287,78,0,99,536,6101
2866,15,2,0,20,78,1,57,195,6641
6435,19,4,2990,384,78,0,65,545,4063
3450,16,3,2153,82,78,1,60,933,5507
7270,5,2,564,67,78,1,31,595,6064
551,23,4,2171,131,11,0,75,884,7056
6771,6,4,193,49,78,1,32,339,7541
5357,6,4,1182,384,47,1,32,611,4009
6089,11,4,2785,274,78,0,25,1220,5794
6058,13,2,4280,142,78,0,56,682,6239
966,30,2,0,173,78,0,105,561,4796
3290,15,4,504,257,78,1,57,700,4165
158,14,4,1185,36,78,0,6,758,7173
877,12,3,4273,159,78,0,55,614,5487
1695,11,4,2302,114,78,1,30,536,7495
2707,20,4,1361,8,15,0,66,700,6447
1608,6,3,1855,98,78,0,32,387,4993
5232,1,3,689,112,78,1,12,570,4567
556,14,4,3487,375,78,0,6,915,4282
2868,13,4,4142,78,78,0,56,595,5917
3193,20,4,2864,227,78,0,66,798,5166
1152,14,4,2764,178,35,1,0,1151,5314
4633,6,4,3519,384,78,0,32,106,4912
4544,14,4,2921,75,78,1,78,674,5418
4943,18,4,2916,80,78,0,62,614,4883
4395,7,2,1,308,78,1,33,567,5011
1947,14,4,4143,320,78,1,0,778,6277
2338,16,4,1671,80,78,1,60,540,7949
1021,22,4,3125,75,78,1,71,189,7345
2599,11,4,2148,316,78,0,86,255,4027
2663,25,2,0,17,78,1,77,957,6147
3486,29,3,2728,92,78,0,103,379,7204
4015,11,4,2324,135,0,1,25,121,4226
3606,7,4,2,17,78,0,33,11,7032
7048,12,3,1332,82,78,1,55,142,5860
5184,5,4,3349,384,78,1,31,106,7518
2570,14,4,2494,82,78,0,83,814,4502
5751,11,3,31,20,78,0,47,360,5317
3184,9,3,3671,384,78,1,47,579,6108
1653,11,4,979,21,78,0,47,545,6927
1216,28,4,401,384,78,1,97,557,6415
6370,4,4,68,131,62,1,20,8,7399
3156,10,2,0,95,78,0,54,723,6522
2612,21,4,862,78,78,1,70,665,6174
2767,28,4,1130,14,78,0,97,1004,5309
3000,25,4,780,384,78,0,77,172,5701
1703,29,4,4220,8,78,1,103,848,6574
4648,25,4,92,384,78,0,77,106,6892
1302,24,3,3156,100,78,0,76,654,5586
4291,11,4,4020,149,78,1,34,291,5156
6355,11,4,3647,39,78,1,15,594,5078
4936,6,4,408,104,78,0,32,549,6158
4294,11,4,546,307,78,0,34,712,6686
3066,28,4,3643,17,78,0,97,52,6292
6773,27,4,3454,52,78,1,96,884,6614
7236,28,4,577,116,78,1,97,573,4204
3567,14,4,3298,384,78,1,6,106,7692
7265,0,4,511,138,78,1,9,809,4178
3325,12,4,3254,20,78,1,55,855,5133
622,0,4,1647,175,78,1,9,941,6016
3879,29,4,4436,343,78,0,103,570,6009
4605,11,2,0,174,78,1,47,525,6381
4394,32,4,581,45,78,0,111,540,7424
1369,11,4,7,137,78,0,34,175,6874
6752,27,4,3768,384,78,0,96,545,4157
6422,12,4,2701,384,78,1,55,106,7014
1995,19,3,2806,384,78,0,65,920,7030
2616,11,3,597,141,78,0,47,1106,5181
4824,14,4,4633,383,78,0,25,595,5736
4552,16,2,511,152,78,1,60,34,5507
6282,30,4,3,21,78,0,105,1,5760
1328,29,4,2360,59,78,1,103,510,5046
2938,11,4,2799,384,78,1,99,189,7778
661,25,4,2689,21,78,0,77,366,6812
1623,20,4,1163,340,78,1,66,745,7809
4239,9,3,1085,257,78,0,52,180,5649
2999,12,4,4083,23,78,1,55,604,4923
1195,12,4,1927,384,78,0,55,599,5044
5045,18,4,1936,341,78,1,62,229,7162
5154,23,4,2299,259,78,0,75,172,5840
6516,28,4,2316,384,78,1,97,909,6712
3710,30,3,2807,337,73,0,105,133,6286
3517,28,4,2373,384,78,1,97,1207,7435
3110,11,2,2807,346,78,1,34,909,4104
5613,11,2,2566,218,78,1,47,356,5871
4224,21,4,2819,308,78,0,70,599,4736
5797,6,4,3137,384,78,1,32,608,6269
4548,11,4,3959,208,78,1,92,1085,5842
6926,30,4,2793,384,78,1,105,172,6469
2650,15,5,2806,27,78,1,57,796,5078
4231,29,4,1449,136,78,1,103,513,6190
4319,3,2,0,21,78,0,18,320,4175
3431,11,4,3350,45,78,0,34,437,6495
1142,26,4,1226,116,78,1,91,172,7875
587,25,4,2246,384,78,1,77,185,6063
6647,31,4,2820,384,78,0,108,567,7203
2301,21,4,2391,108,78,0,70,697,5749
2955,3,4,2019,277,78,1,18,106,4223
2207,4,2,1,135,78,0,20,1097,4752
943,6,4,2381,151,78,1,32,597,5282
5466,14,4,1716,130,78,1,83,1006,4774
5177,20,2,0,144,78,0,66,570,5745
5,15,4,1845,99,78,1,57,331,6476
3580,11,3,558,20,78,1,78,202,5601
917,11,2,1,75,78,1,47,215,7847
4904,23,4,1855,147,0,0,75,751,4638
3912,20,3,2,27,78,0,66,1001,5334
6758,11,4,1477,80,78,0,92,878,6197
2297,24,2,1054,155,78,0,76,436,6309
6971,11,4,137,230,78,0,45,871,5386
4791,20,4,892,23,78,1,66,172,4261
4467,15,5,1,20,78,0,57,102,4980
5231,24,4,3386,384,78,0,76,540,6819
178,11,2,0,384,78,0,92,582,4561
593,16,4,1635,31,78,1,60,536,4033
246,11,4,3949,177,78,0,34,595,7314
5855,31,3,2786,218,78,1,108,806,6802
3783,23,2,0,220,78,0,75,1136,7844
7045,26,4,1546,384,78,1,91,189,5828
2103,5,4,1921,384,78,0,31,723,5335
5406,12,4,817,78,78,1,55,570,5287
5134,20,4,3778,147,38,1,66,251,6529
1262,10,4,200,52,78,0,54,723,5177
6063,32,3,283,174,78,1,111,356,5666
2501,31,3,1339,345,78,1,108,383,6772
2172,11,2,1477,96,78,0,47,891,5634
2724,12,4,4560,5,78,0,55,723,5323
6728,23,5,2806,339,78,0,75,12,5527
3349,14,3,1347,62,78,1,0,818,4843
3466,29,4,2089,31,78,0,103,549,7206
4889,11,4,3489,221,78,0,34,1146,6066
1894,11,4,774,213,78,0,38,172,6844
1495,4,2,1369,346,78,1,20,36,5780
1292,15,4,3292,14,78,1,57,532,7651
4942,27,4,3328,60,78,0,96,573,7739
6441,12,2,1440,55,78,1,55,330,4512
6064,11,4,1396,161,78,0,45,536,5780
2253,31,3,433,384,78,1,108,189,6803
993,12,2,1369,116,78,1,55,745,7103
4383,0,4,4347,300,78,1,9,231,4193
477,12,4,3044,384,78,0,55,604,7370
3722,14,4,3534,20,78,0,112,963,5354
6379,11,4,37,205,78,0,46,707,5229
3075,28,4,3523,172,78,0,97,34,5640
5694,13,3,1517,147,78,1,56,570,4023
4166,29,2,0,384,78,1,103,139,7960
6409,19,4,3231,100,78,0,65,1081,7677
5800,14,4,103,328,62,0,0,939,7713
5116,24,4,889,384,78,0,76,302,7499
5457,20,2,0,89,78,0,66,525,7443
4647,21,4,2348,108,78,1,70,599,6222
374,24,4,1535,6,78,1,76,1235,5251
3591,29,4,1216,384,78,0,103,604,5078
794,13,2,2253,140,78,1,56,933,4929
6399,26,4,126,384,78,1,91,185,7656
5821,11,3,3125,9,78,1,34,201,7179
1735,24,3,975,384,46,1,76,966,6027
1965,19,4,2149,98,78,0,65,202,7498
6942,3,3,2849,384,78,1,18,81,4532
5842,14,2,0,384,78,0,6,641,6386
3959,14,4,3664,11,78,0,6,573,6834
337,4,4,933,98,78,0,20,41,6005
4194,8,3,1826,17,78,0,34,796,5770
4864,28,2,2264,75,78,1,97,553,6773
4944,9,4,417,78,78,1,52,459,4798
6137,18,4,3397,62,78,0,62,525,5518
1624,20,4,2,161,78,0,66,549,6600
6288,11,4,429,384,62,1,78,644,4994
6463,11,4,3751,184,78,1,92,557,4724
4252,27,4,4352,251,78,1,96,172,7143
7194,20,2,427,152,78,1,66,413,4350
5239,11,4,1278,6,78,1,47,122,6453
4399,28,4,1371,91,30,0,97,139,6765
174,6,4,1210,98,78,0,32,891,7543
4334,28,4,4207,82,78,1,97,189,4322
775,27,4,1577,17,78,1,96,437,7124
4963,9,4,1725,21,78,0,49,591,6679
6251,27,4,4312,384,78,1,96,570,6411
1300,18,4,1106,137,78,1,62,581,4308
3583,14,4,3453,195,78,0,0,172,5083
663,11,4,4029,20,35,1,40,905,5412
2949,11,3,2013,345,78,1,34,462,4372
1896,22,4,1322,130,78,1,74,545,5778
1305,29,2,1763,121,78,1,103,271,7946
930,21,2,1763,23,78,1,70,549,4251
3984,18,4,579,8,50,1,62,544,5470
416,4,5,3643,282,78,0,20,696,5792
7198,25,3,4240,384,78,1,77,545,5859
6810,18,2,1369,91,78,0,62,570,6778
2870,15,2,0,258,78,0,57,623,5344
4322,11,4,4037,14,78,0,51,616,6827
2354,11,4,3087,328,78,0,86,570,6001
1013,11,4,2012,62,78,0,34,599,6561
1826,7,4,598,384,78,0,33,617,7730
3044,12,4,2978,21,78,0,55,346,7267
601,29,3,2347,303,78,1,103,337,7440
6233,26,2,0,138,78,0,91,825,7958
4390,28,4,4216,140,78,1,97,106,7092
3362,29,4,1043,173,78,1,103,464,7206
587,25,4,2247,384,78,0,77,185,5079
2634,4,3,3062,178,78,0,20,660,4483
672,14,2,1,21,78,1,6,941,5743
5133,25,2,0,98,35,0,77,207,4641
7210,19,2,2719,345,78,0,65,641,6637
4673,12,4,501,384,78,1,55,139,4327
5331,30,4,3228,27,78,1,105,579,7499
4162,19,4,3407,227,78,0,65,945,5608
4909,9,4,3448,384,78,0,47,604,6079
1126,24,4,2354,195,78,0,76,604,4957
1216,28,4,401,384,78,0,97,557,5865
4374,8,4,818,100,78,0,34,587,5463
4931,21,4,2306,384,78,1,70,106,4902
220,6,4,4457,135,78,0,32,932,4534
4914,18,2,1054,98,78,1,62,1225,5784
1364,12,5,2806,134,78,1,55,528,5680
4993,21,2,1369,135,78,1,70,912,5267
4929,21,4,4111,263,78,0,70,595,6577
2670,10,2,0,1,78,1,54,1077,4241
5825,14,3,2903,236,78,0,6,341,4506
3080,15,2,2253,62,78,0,57,608,6996
1226,14,3,2369,60,78,0,0,795,4963
4641,14,4,1900,11,78,1,0,623,5076
5035,7,4,2139,27,78,0,33,599,7658
4659,13,2,0,20,78,1,56,1033,6423
5564,4,4,1855,264,78,1,20,437,5533
7283,29,4,1278,93,78,1,103,1099,6054
779,20,4,3784,54,78,0,66,56,6197
3262,11,3,2127,384,78,0,25,1009,7497
4255,3,2,2,55,78,1,18,149,7018
6589,11,4,2085,121,78,0,78,1183,6302
24,23,4,299,384,78,1,75,909,4782
1118,23,3,1859,23,78,0,75,1095,7912
3213,14,4,594,20,78,0,0,1118,6708
5601,14,3,4221,261,78,1,106,728,4879
3487,12,4,1359,259,78,0,55,570,7098
7240,30,4,1576,384,78,0,105,139,5625
2257,24,3,511,264,78,1,76,477,5023
5935,29,4,3161,264,78,1,103,697,6522
6766,32,4,1523,384,78,1,111,604,7273
5628,16,4,451,9,78,0,60,144,7299
4806,18,4,4457,67,78,0,62,1184,6412
2929,18,3,1950,384,78,1,62,879,6465
6626,4,4,2882,89,78,1,20,573,4619
5549,20,2,0,220,78,0,66,545,7303
1667,11,3,1369,114,78,1,47,220,5837
3597,4,4,2945,384,78,1,20,518,7860
4161,4,3,3106,31,78,0,20,545,4493
305,14,3,994,70,78,1,67,961,7588
76,14,4,688,194,78,1,97,604,5512
6754,15,4,4613,384,78,0,57,259,5585
3346,14,4,4439,159,78,0,0,576,4121
427,11,2,2253,67,78,0,47,266,7830
2925,7,2,3414,45,78,1,33,604,7163
586,29,4,2574,173,78,1,103,396,5242
6431,7,3,4220,23,78,0,33,591,5512
3449,11,4,3845,176,78,1,34,915,6329
2332,26,2,3600,214,78,0,91,302,4443
2180,25,5,1369,7,0,1,77,591,4162
516,11,4,2116,384,78,0,25,153,5222
6842,26,4,3709,27,78,1,91,172,5253
4798,26,3,3838,261,78,0,91,776,6371
2660,11,4,3001,36,78,0,34,674,5867
2017,14,4,1407,159,78,1,83,522,4290
3583,14,4,3450,195,78,1,0,172,5214
6426,14,4,1304,205,78,1,83,503,5738
5269,14,3,2593,384,78,0,21,745,7094
4955,11,4,4350,198,78,0,7,139,5820
1222,19,4,3821,39,78,0,65,623,6600
3097,29,2,2253,20,78,0,103,1117,5189
2444,11,4,4290,384,78,1,52,611,7576
3314,12,4,3754,46,78,0,55,1130,7990
6643,11,4,928,70,78,1,109,540,5840
6630,6,4,263,384,78,0,32,545,6710
3707,14,4,2557,80,68,0,0,785,5714
2258,11,4,3275,304,78,1,34,595,4883
3360,29,4,1308,305,78,0,103,617,7424
5965,29,4,4349,54,78,0,103,540,6487
489,28,4,841,36,78,1,97,172,4518
3464,6,4,2728,49,78,0,32,557,7329
5468,20,3,3526,149,78,0,66,448,7265
512,27,2,1369,177,78,1,96,1052,6214
4145,29,3,2978,14,78,1,103,570,4672
5737,29,2,1,52,78,0,103,867,6217
5612,29,4,3350,91,78,1,103,771,7275
1054,12,4,2672,139,78,1,55,784,5238
1351,14,4,4090,206,78,1,0,106,5756
6293,21,3,3835,20,78,0,70,625,5268
2591,14,4,2818,267,78,0,0,11,5788
3858,11,4,3344,27,78,0,28,1004,5972
4485,31,4,3793,384,78,1,108,189,5637
2106,19,3,3600,3,78,0,65,465,7219
5610,14,4,227,184,78,0,14,172,5698
713,24,4,3382,384,78,1,76,599,5657
6279,3,2,1,309,66,0,18,1226,7008
582,20,2,1996,75,78,1,66,582,7258
79,11,4,734,384,78,1,47,172,4678
6442,15,3,2,94,78,0,57,92,4128
3569,18,4,4573,31,78,1,62,567,5955
4986,20,4,1031,181,78,1,66,477,7852
6359,2,4,4590,337,78,1,13,674,6693
1081,29,4,4302,92,47,0,103,626,6001
1479,11,4,1486,222,78,0,34,609,5668
3876,7,4,2579,257,78,1,33,905,5878
4706,14,4,2176,208,78,0,0,570,4565
1716,14,4,939,206,78,1,0,700,6202
671,11,3,1369,384,78,0,25,488,5221
2239,15,2,0,139,78,0,57,1031,5780
6427,11,3,4498,123,78,0,92,957,6744
5871,30,4,3191,89,78,1,105,189,6242
3188,12,3,3181,80,78,0,55,92,7900
853,26,5,1477,51,78,0,91,1129,5719
6984,28,4,1392,322,78,0,97,915,5469
3128,29,2,1,60,78,0,103,479,5854
2046,12,4,3907,62,78,1,55,172,7677
6777,4,4,2429,21,78,0,20,692,7721
532,27,2,0,45,78,0,96,569,7641
53,29,4,1424,49,78,0,103,878,5649
4649,25,4,3186,384,78,0,77,563,5800
3435,29,4,773,17,78,0,103,532,4120
3279,14,4,3515,316,78,0,0,195,6494
1898,29,4,1625,174,78,1,103,704,4678
2897,11,5,2,91,78,0,47,696,4230
2244,32,3,3746,91,78,0,111,936,4683
3119,4,4,511,99,78,0,20,57,6328
6176,11,3,183,260,78,1,47,1188,4304
1779,14,3,3276,259,78,0,67,982,7940
6751,11,4,2770,380,78,0,78,573,5171
1672,28,3,4272,176,78,1,97,733,4241
3496,11,4,1142,31,78,0,27,920,5051
2861,0,4,1609,135,78,1,9,147,7856
3028,14,3,1685,168,78,1,83,182,5595
20,21,3,683,384,78,1,70,172,6551
6302,14,4,1489,168,62,0,78,34,7845
5333,11,4,2728,155,78,1,37,106,7748
7088,11,4,3275,5,78,0,34,1176,5410
7254,32,4,1269,130,78,0,111,189,4800
2363,7,4,525,21,78,1,33,604,6082
2560,14,3,2211,254,78,0,112,88,7711
6709,29,4,4562,92,78,1,103,172,6038
2998,11,3,3021,198,78,0,30,278,4786
6649,4,4,403,78,78,0,20,106,5154
7145,12,2,2719,341,78,0,55,716,5832
3256,14,4,4516,23,78,0,25,139,6626
5348,2,4,93,20,78,1,13,697,4426
6445,18,4,4223,116,78,1,62,604,4089
3118,28,4,2521,214,78,0,97,172,4480
2527,11,4,32,208,35,0,37,67,5418
5582,14,4,3819,274,78,1,6,539,6760
2534,14,4,912,367,78,0,83,570,4555
1729,15,4,2067,45,78,1,57,536,5743
144,14,4,4079,384,78,1,83,160,7673
3412,20,5,1369,89,78,1,66,518,7784
777,30,4,4441,384,78,1,105,348,7683
6860,17,2,3422,182,78,0,61,608,6427
5594,12,4,3550,384,78,0,55,604,5344
577,26,2,664,175,78,1,91,90,4276
1370,11,4,3465,5,78,1,34,1201,6573
7274,16,3,1626,27,78,1,60,172,5405
583,20,2,3261,75,78,1,66,582,6519
5921,28,4,3771,367,78,1,97,536,7836
1231,14,4,4553,227,78,1,0,573,5606
295,19,3,4337,310,78,0,65,935,4183
1394,18,5,359,2,0,0,62,799,6456
1258,29,3,3864,53,78,0,103,726,5086
2470,18,4,1273,112,78,1,62,68,6560
5201,27,4,1687,177,78,0,96,139,6297
1582,18,3,1904,142,78,0,62,483,5578
5892,20,2,0,14,78,1,66,674,7681
1252,31,3,2159,384,78,0,108,579,7935
5907,14,4,3960,384,78,0,6,818,6696
1609,11,3,2994,384,78,0,47,103,6970
6641,29,4,3388,91,78,0,103,106,6726
2225,11,4,3890,178,78,1,34,91,7420
1870,7,3,4406,21,78,0,33,671,4990
2380,29,4,1582,98,78,0,103,130,6495
2028,28,5,1054,5,78,1,97,297,6139
6312,14,4,2264,131,78,0,2,439,7985
3839,14,4,206,384,78,1,2,106,4757
6776,5,4,2493,218,78,1,31,587,7362
227,11,4,2536,23,78,0,92,968,7285
5002,20,2,0,384,78,1,66,582,7966
5358,6,4,3431,384,78,0,32,623,4518
2420,30,4,1278,23,78,0,105,1070,4566
6255,0,4,654,87,78,1,9,1117,4427
4727,14,4,4536,114,62,0,78,1034,5096
5289,14,4,3442,36,78,1,21,909,4304
2794,4,2,1,36,78,1,20,631,6758
5502,11,3,1552,127,78,1,92,518,4519
4573,8,4,2522,301,78,1,34,591,6301
5696,31,3,295,384,78,1,108,525,7127
1800,11,4,3581,75,78,1,99,545,7096
2963,8,4,1901,82,78,0,34,557,6363
4301,8,4,2936,62,78,1,34,81,7461
3805,31,3,2555,91,78,0,108,274,4640
3787,11,5,2253,8,78,1,34,264,5853
2400,20,3,3062,60,78,1,66,536,7444
3500,1,4,3827,384,78,0,12,139,5781
713,24,4,3380,384,78,0,76,599,5124
5361,14,4,1477,336,78,0,6,822,6370
7217,16,4,622,177,78,0,60,326,4880
2456,20,4,3534,215,78,1,66,967,7262
2151,11,3,2806,300,78,0,47,734,4939
1201,7,3,49,173,78,1,33,573,7368
2754,25,4,3417,31,78,0,77,172,5247
544,25,4,2090,384,78,1,77,294,7240
4949,11,4,918,144,78,0,92,817,5201
