App,Category,Reviews,Size,Type,Price,Content_Rating,Genres,Last_Updated,Current_Ver,Android_Ver,Installs
5191,8,5368,23,29,10115,9,38,193,2388,8,24245
2435,8,4752,19,44,12162,2,38,680,1975,10,24762
971,8,585,116,29,11482,4,38,656,1768,10,25747
6263,8,2967,461,9,14493,6,38,205,1385,12,29803
2115,8,4144,177,38,13075,7,38,116,1982,14,38879
5244,8,2903,461,30,11949,1,38,156,2765,12,27124
9443,8,2962,239,5,11485,2,38,675,2462,8,36477
4624,8,1387,119,16,10454,8,38,205,713,10,26278
2521,8,3731,94,22,14268,1,38,646,694,13,38021
2587,8,406,87,24,13346,6,38,642,1344,11,30763
1635,8,62,215,18,13794,4,38,646,819,8,21481
6214,8,3407,193,1,14734,8,38,193,2052,11,38991
4623,8,4967,107,27,12174,7,38,193,568,13,37639
9585,8,707,265,2,14328,4,38,695,1305,12,32287
1653,8,2715,461,6,10790,4,38,116,2765,13,31124
4627,8,390,75,12,11748,6,38,532,2166,8,26499
4454,8,1910,19,29,14010,1,38,680,1975,9,26789
6738,8,2032,75,27,13280,6,38,609,1329,10,27721
1158,8,1827,94,5,11099,8,38,646,694,9,26471
2697,8,1269,137,20,12002,9,38,669,2070,8,24049
5272,8,155,107,25,13697,4,38,749,201,11,26436
8059,8,3194,266,18,10724,2,38,817,431,11,26724
4622,8,3753,461,47,10922,1,38,642,2765,8,26063
7345,8,444,23,13,12804,9,38,782,1909,11,39405
1498,8,1743,359,12,11192,2,38,430,705,11,34536
4395,8,2064,224,38,11410,2,38,656,573,8,21867
4626,8,5938,318,47,11093,9,38,581,498,13,26650
6789,8,2368,215,46,12916,6,38,646,819,14,38527
4377,8,368,5,46,10882,2,38,412,1195,11,25212
3190,8,674,24,16,12489,4,38,680,1975,13,32271
8083,8,1395,177,40,14391,4,38,777,1943,8,21449
2527,8,5672,24,37,10114,7,38,756,955,13,35599
5512,8,5883,54,43,10288,5,38,615,2431,10,25491
7817,8,2453,215,23,13883,2,38,646,819,11,38101
3946,8,4393,54,23,11871,5,38,680,2124,12,22413
6206,8,5606,107,28,11720,1,38,675,2443,14,21590
5411,8,1902,118,16,14389,6,38,721,1266,12,24218
8087,8,1711,24,46,11408,1,38,966,2013,14,22159
5177,8,3276,311,27,14733,7,38,1010,1460,9,38905
9542,8,4291,100,47,12457,9,38,642,1835,12,37226
6629,8,1684,461,49,12309,1,38,565,118,9,26070
8086,8,2628,222,38,11545,7,38,321,1529,12,22598
522,8,5442,220,12,10776,7,38,1164,113,9,32307
4625,8,5531,461,43,14566,8,38,302,207,14,34780
6125,8,3592,269,7,13584,5,38,656,572,8,36095
7903,8,247,223,15,11882,5,38,535,706,9,32088
2467,8,770,461,26,14861,3,38,695,2765,10,31827
521,8,1200,126,29,11406,1,38,339,642,8,35173
4816,8,2013,182,5,14788,9,38,756,1059,14,28120
6124,8,4559,318,2,13366,3,38,656,572,14,32463
972,8,2239,63,28,12971,8,38,706,1199,11,26367
2471,8,4868,71,11,10950,1,38,1050,1543,14,30310
8621,8,5410,33,16,12032,6,38,85,1303,10,29938
1640,8,4383,112,35,10539,6,38,911,1018,8,30706
8691,8,4241,414,26,13009,6,38,193,681,8,25047
4530,8,2263,24,47,12613,1,38,652,915,9,38438
6729,8,2703,33,24,14643,9,38,675,895,13,38809
2115,8,4144,177,40,10985,4,38,116,1982,9,23360
5190,8,2408,254,35,12156,6,38,116,1351,14,28818
5191,8,5368,23,21,11643,5,38,193,2388,10,31914
8379,8,5564,412,19,12624,3,38,605,389,10,37778
971,8,585,116,28,11398,6,38,656,1768,8,36116
2435,8,4752,19,1,14937,4,38,680,1975,10,31345
3946,8,4393,54,36,12322,5,38,680,2124,9,31020
2587,8,406,87,27,12795,3,38,642,1344,11,29560
6263,8,2967,461,48,13415,8,38,205,1385,14,26254
5166,8,5229,107,5,11859,7,38,116,2438,12,25676
5244,8,2903,461,19,12530,1,38,156,2765,8,25673
5512,8,5883,54,32,13546,2,38,615,2431,14,32189
5142,8,4004,198,7,13339,3,38,205,2236,8,29045
6738,8,2032,75,42,14761,6,38,609,1329,14,28520
8083,8,1395,177,41,11046,4,38,777,1943,14,26243
9542,8,4291,100,3,10589,8,38,642,1835,8,32157
104,8,4182,33,49,11609,1,38,116,2646,14,32356
2521,8,3731,94,1,10472,4,38,646,694,12,26826
1653,8,2715,461,18,10930,3,38,116,2765,13,29355
4454,8,1910,19,15,12115,6,38,680,1975,9,35831
6369,8,916,162,39,12794,5,38,675,314,14,37812
2697,8,1271,137,41,11772,7,38,669,2070,8,20820
9585,8,708,265,42,14355,6,38,695,1305,10,26733
6206,8,5610,107,15,12675,4,38,675,2443,14,39327
46,8,3157,141,41,11199,4,38,680,1430,8,23004
3190,8,675,24,49,11411,7,38,680,1975,12,37165
8165,8,4296,288,7,11315,1,38,652,1529,14,36826
1593,8,5806,193,9,14209,3,38,156,1737,10,35370
6264,8,1107,461,25,10559,1,38,749,1384,8,32112
7800,8,1009,38,26,12478,6,38,680,2124,8,21201
5167,8,1723,112,46,13258,7,38,993,2305,12,28614
2467,8,771,461,18,12909,4,38,695,2765,13,20091
4395,8,2065,224,10,10830,8,38,656,573,13,29515
2527,8,5673,24,5,10126,4,38,756,955,10,36542
4859,8,2146,408,48,14159,1,38,646,668,10,27165
9481,8,835,71,7,10992,7,38,749,2138,11,39941
6124,8,4560,318,31,14148,4,38,656,572,14,21357
1640,8,4389,112,8,14352,4,38,911,1018,14,32904
5514,8,752,214,27,14118,6,38,193,1625,8,28712
5410,8,906,107,30,12991,4,38,639,1229,12,26057
7545,8,166,47,27,13471,8,38,652,402,14,28066
7840,8,5730,28,37,14404,5,38,609,1604,12,35572
8163,8,4771,107,36,13540,7,38,590,13,11,31169
4816,8,2013,182,18,14513,2,38,756,1059,8,33440
6213,8,1038,162,5,14889,6,38,652,2108,13,28730
522,8,5442,220,48,10509,8,38,1164,113,12,23036
970,8,1977,107,43,13520,1,38,639,2245,13,29282
5177,8,3275,311,36,10447,5,38,1010,1460,14,37427
5198,8,2271,75,10,10742,3,38,958,2018,8,30989
113,8,2189,368,16,12139,1,38,911,1844,11,25798
5515,8,4283,162,14,14756,1,38,652,1800,8,26244
4169,8,1161,461,17,10470,9,38,373,2035,13,36116
8959,8,4986,19,35,14791,6,38,794,2224,9,24834
6125,8,3593,269,18,12204,6,38,656,572,8,21119
5922,8,5239,104,29,13212,2,38,107,2270,12,23579
3187,8,1582,54,9,14250,9,38,652,402,11,34994
2473,8,2351,265,30,11930,7,38,729,1529,10,35081
9494,8,1519,349,18,14456,7,38,156,2182,9,21350
6123,8,5655,413,33,13038,9,38,89,21,8,36828
8570,8,5441,28,34,11232,9,38,665,594,10,33680
6669,8,4632,162,20,13401,4,38,619,139,8,23032
4619,8,3260,38,28,13580,3,38,605,1302,14,25454
2397,8,2654,122,38,12400,4,38,605,1339,10,27133
5851,8,560,172,32,12901,9,38,698,2616,9,35262
5855,8,1542,215,31,13969,7,38,605,2616,13,20744
2465,8,4685,174,2,12595,3,38,642,113,11,22788
4851,8,260,174,11,11696,4,38,702,2616,9,28506
7348,8,2854,38,23,14977,3,38,601,2005,11,32869
6339,8,2854,127,18,13790,3,38,609,118,13,38482
694,8,4206,169,48,11774,1,38,609,1528,10,36745
7349,8,2854,173,41,14129,4,38,609,112,9,25230
4314,8,5574,170,24,13990,6,38,691,2616,13,39277
886,8,1744,321,6,14285,5,38,642,1233,11,39843
5848,8,1745,174,40,12510,6,38,601,2616,11,34928
6121,8,1744,125,20,10380,4,38,605,112,11,33548
4312,8,5359,174,46,10255,8,38,597,2616,13,38211
7346,8,1744,38,20,11706,7,38,609,1339,8,22370
6785,8,1,171,12,14903,9,38,628,113,14,32737
3189,8,0,124,26,14670,2,38,628,113,13,20440
5849,8,845,75,14,13307,8,38,193,532,8,29503
4822,8,0,24,17,12585,8,38,581,113,14,37938
5859,8,1,367,36,12853,2,38,639,1784,11,31196
5255,8,1,410,10,14241,4,38,680,1784,8,34523
4474,8,2854,273,14,12786,9,38,639,113,14,24152
1894,8,0,163,36,13966,1,38,593,2306,12,25662
8838,8,0,359,36,11898,1,38,581,113,9,21267
9370,8,2230,127,46,10669,2,38,652,113,10,25893
6937,8,0,28,19,12854,4,38,702,113,13,20934
4679,8,2111,19,47,13860,7,38,680,113,10,20874
5710,8,0,24,41,12824,2,38,702,113,11,24846
7981,8,4206,411,3,13205,7,38,597,1898,11,33401
6750,8,1483,215,41,13039,4,38,646,2616,8,21805
9094,8,0,11,38,13877,4,38,656,532,13,38616
4852,8,4685,215,16,11678,2,38,116,2616,14,20775
7952,8,1,215,19,11947,2,38,642,113,9,29093
9047,8,1744,124,31,14700,8,38,597,113,9,30460
5068,8,0,54,10,14549,9,38,605,113,9,35978
6752,8,4206,215,35,12630,5,38,156,2616,8,36099
8353,8,0,416,17,10081,7,38,156,424,11,24621
8530,8,0,28,6,13731,8,38,590,113,13,37402
9474,8,0,215,7,14704,5,38,634,225,10,27529
5484,8,0,174,8,14539,4,38,652,113,14,30008
8677,8,1,220,32,14048,3,38,619,113,8,29345
9371,8,259,19,18,10243,7,38,597,277,14,28190
2463,8,3588,126,16,13246,1,38,586,113,8,36741
5422,8,845,215,18,11498,1,38,193,2616,11,20753
5139,8,0,361,22,13669,2,38,680,1017,8,24530
9457,8,1,75,16,13239,7,38,642,189,12,28875
4881,8,118,23,25,11246,1,38,634,1779,14,31054
7060,8,0,16,42,12227,5,38,609,287,14,23604
5898,8,845,121,7,10242,5,38,675,689,13,36530
7976,8,2854,100,44,13215,1,38,628,474,8,23096
5674,8,31,33,39,10524,3,38,642,1016,14,21702
8492,8,467,16,45,11255,8,38,205,643,12,29726
4671,8,2230,174,5,12462,5,38,586,113,11,23440
7941,8,0,169,49,13934,6,38,619,2055,8,37608
3254,8,0,123,43,12601,2,38,590,2384,10,38889
3188,8,0,317,7,12865,9,38,702,1528,14,33838
5106,8,4685,408,49,13443,2,38,652,1810,13,21690
104,8,4183,33,33,13817,5,38,116,2646,14,21687
5512,8,5886,54,41,12419,1,38,615,2431,8,20260
5190,8,2414,254,1,14263,8,38,116,1351,8,26209
6669,8,4632,162,7,11571,1,38,619,139,8,38695
7348,8,2854,38,18,12200,4,38,601,2005,10,22863
1635,8,62,215,18,14203,9,38,646,819,12,21121
5272,8,155,107,49,14035,3,38,749,201,13,27950
4452,8,1873,172,43,14185,3,38,656,173,11,21077
4622,8,3754,461,40,12764,9,38,642,2765,12,27246
2397,8,2654,122,9,13749,3,38,605,1339,8,22390
2465,8,4685,174,28,14045,4,38,642,113,13,25118
9542,8,4292,100,44,10575,9,38,642,1835,8,30639
971,8,586,116,12,13251,2,38,656,1768,14,36526
43,8,3709,360,2,13362,4,38,652,2129,11,39330
8570,8,5441,28,44,11885,1,38,665,594,8,30612
970,8,1977,107,14,11387,4,38,639,2245,13,32580
6339,8,2854,127,39,13653,6,38,609,118,11,30703
4530,8,2267,24,4,10791,6,38,652,915,9,23151
5855,8,1542,215,49,14606,6,38,605,2616,12,39646
522,8,5442,220,39,14195,9,38,1164,113,10,31272
4619,8,3260,38,10,12446,8,38,605,1302,14,27684
7349,8,2854,173,4,13264,6,38,609,112,10,21314
8293,8,4206,28,48,13287,1,38,702,424,10,38450
5851,8,560,172,5,14235,5,38,698,2616,13,22821
4854,8,5416,125,5,11926,6,38,980,2616,10,35808
4851,8,260,174,46,10277,9,38,702,2616,10,28775
6751,8,4374,123,9,12809,3,38,53,2616,12,37910
5673,8,4077,170,5,11684,2,38,790,2616,14,31417
4625,8,5531,461,5,14279,6,38,302,207,11,22597
7842,8,5050,153,35,11690,7,38,205,232,8,20014
4634,8,1168,170,30,11067,4,38,687,2616,11,34661
4457,8,2230,54,30,13318,8,38,156,207,9,27566
8085,8,4361,28,44,14933,9,38,581,1933,9,36333
9494,8,1519,349,1,13237,9,38,156,2182,11,39209
4627,8,390,75,32,11878,4,38,532,2166,12,22746
4626,8,5939,318,44,10397,5,38,581,498,11,24602
2466,8,5441,411,44,10580,5,38,623,1810,13,25643
3504,9,4817,461,8,10837,5,43,116,2765,9,22130
8203,9,1496,47,34,13923,7,39,656,1673,9,24463
3973,9,2396,47,38,10010,2,39,305,1584,12,39061
5571,9,5614,75,25,11562,5,39,656,2163,14,36674
5746,9,2970,121,48,12962,5,39,1003,835,10,32898
577,9,5359,94,1,14592,6,39,639,642,13,22334
7148,9,5940,163,11,11624,3,42,414,472,9,26004
5765,9,3042,120,40,14460,5,39,266,563,14,24900
3977,9,3646,216,12,12326,7,39,762,1129,11,31912
7972,9,173,19,46,11626,6,39,1035,1289,14,27792
3982,9,5827,107,8,10867,3,39,615,1449,9,24830
4500,9,4508,159,40,11949,7,39,652,1699,8,26736
6153,9,903,461,42,12735,4,42,75,2765,8,36909
5750,9,730,104,24,10356,7,43,628,1177,9,28831
5590,9,2311,19,25,13656,4,39,890,2765,8,24011
6819,9,3347,461,12,14000,5,44,590,2765,12,38724
3287,9,3536,182,20,12902,3,43,431,323,10,27775
2415,9,239,214,18,14487,3,42,431,426,14,21411
1372,9,2527,75,17,13901,1,39,675,1475,9,26404
6091,9,3207,360,28,14491,3,39,665,1245,13,38139
6297,9,5260,233,16,13615,6,40,498,234,14,30918
5740,9,1394,28,6,14100,6,39,1003,1390,10,21354
5457,9,4729,47,11,10470,7,39,1036,609,8,24061
3984,9,1231,118,37,13618,1,39,628,424,9,38499
8336,9,2995,54,13,12588,4,39,1236,1584,13,31416
8208,9,2841,461,48,13820,8,39,665,2765,10,36320
5546,9,4996,81,46,11446,8,39,1205,1365,14,26044
4795,9,5098,273,23,12776,9,39,1227,402,9,27857
4529,9,5713,313,44,10766,1,39,949,1224,14,37852
4655,9,4567,386,21,11493,1,45,646,1811,13,29199
144,9,2622,100,23,12781,7,43,1233,1528,11,28743
6831,9,229,47,7,10184,1,39,1143,840,10,24908
3989,9,5970,461,41,10782,1,39,675,2765,14,35465
5741,9,1673,60,10,13296,1,39,1345,277,10,23255
5830,9,1051,127,14,14859,1,39,661,1584,11,29697
5916,9,1943,461,35,14530,1,39,116,2765,12,37325
5742,9,3759,75,3,13323,9,39,89,2361,10,36675
3988,9,2398,107,34,10015,9,39,628,1432,14,35173
5771,9,272,461,15,14847,9,39,156,2765,9,31370
5571,9,5614,75,44,13770,3,39,656,2163,8,25145
8203,9,1496,47,40,14217,6,39,656,1673,8,25565
7257,9,1895,461,9,12933,6,39,116,2765,11,21088
8704,9,5978,47,12,11623,6,39,156,2176,8,31189
2714,9,5760,461,48,13457,9,39,656,2765,11,24295
9439,9,3045,16,25,11126,5,39,601,1170,9,26875
3939,9,2330,461,10,13675,5,39,675,2765,8,37294
6559,9,2326,461,45,10332,4,41,1017,2765,11,37821
5916,9,1943,461,21,14751,6,39,116,2765,13,34765
6906,9,2586,461,9,12240,3,41,193,1637,14,30632
6141,9,4549,451,31,14328,7,41,483,339,10,33751
5923,9,5641,44,8,12564,2,39,586,2135,14,38803
1773,9,3682,461,27,12824,8,39,193,2765,14,35419
2719,9,2852,461,1,12180,6,39,144,2765,10,36324
7255,9,2883,55,48,10401,3,39,682,534,10,36575
1867,9,3318,10,3,12151,2,39,160,277,11,31476
1866,9,457,9,14,13895,6,39,164,1017,10,27714
1858,9,2030,9,24,12240,5,39,787,1528,14,27619
8703,9,2041,44,18,14354,1,39,680,2096,10,24202
8704,9,5978,47,11,14058,6,39,156,2176,10,31865
5734,9,5217,218,43,11132,2,39,294,2063,14,32765
5772,9,607,461,10,11754,1,39,1006,2765,8,34863
5752,9,2367,219,49,10905,9,39,294,2328,13,33572
5751,9,4349,219,3,11351,5,39,294,1774,8,28691
5748,9,4758,219,2,14254,4,39,294,2303,13,26370
7165,9,4495,33,12,11445,2,39,205,2003,12,25484
5764,9,1671,218,49,14969,8,39,294,1738,11,20109
7364,9,780,209,7,11037,8,39,958,2534,13,33454
7912,9,3463,219,46,12049,2,39,820,768,12,20739
7363,9,1530,207,44,14817,7,39,1010,2535,11,26709
7064,9,4925,249,39,13867,7,39,582,277,8,20298
4752,9,2231,116,8,12233,7,39,82,426,12,27027
4777,9,2610,58,21,12698,3,39,272,1448,14,21504
4775,9,815,461,17,11995,5,39,817,2765,14,37676
9570,9,3393,169,17,12156,2,39,636,1950,10,37175
7565,9,2192,270,37,14655,7,39,1099,1335,13,23994
4751,9,1448,461,16,11152,9,39,586,2765,12,32821
7072,9,3811,237,40,11146,1,39,582,424,13,38466
8228,9,5286,23,2,13678,9,39,744,1656,13,20910
4776,9,3564,461,22,10006,5,39,817,2765,11,34626
4778,9,2989,116,7,14753,5,39,368,593,12,33737
7566,9,4875,461,13,13336,5,39,812,2765,11,22580
6004,9,165,461,14,11242,3,39,744,2765,9,35429
7564,9,2086,461,6,10892,9,39,1166,2765,14,36594
5571,9,5614,75,17,13517,2,39,656,2163,11,30039
8203,9,1496,47,20,12936,2,39,656,1673,12,20053
3504,9,4818,461,28,13398,5,43,116,2765,9,22405
7257,9,1895,461,47,12170,5,39,116,2765,9,28610
2714,9,5760,461,9,11973,4,39,656,2765,13,33453
8704,9,5978,47,10,10160,3,39,156,2176,11,33568
8703,9,2041,44,46,14084,1,39,680,2096,13,32701
9439,9,3044,16,48,13863,4,39,601,1170,14,29143
7521,9,1390,344,46,14007,2,43,786,2232,12,21122
4922,9,5072,461,30,10751,2,39,619,2765,14,28447
5923,9,5641,44,6,10164,2,39,586,2135,13,33427
5771,9,271,461,46,13637,7,39,156,2765,12,39309
1773,9,3682,461,43,10628,4,39,193,2765,13,22155
5825,9,5433,47,27,13673,3,39,656,49,10,37459
1372,9,2526,75,24,13886,5,39,675,1475,14,26945
5745,9,4552,461,14,11331,9,39,1345,2765,13,22316
4653,9,898,273,15,10862,1,39,590,1429,10,36357
3504,9,4818,461,6,12417,6,43,116,2765,14,20209
5726,9,4473,28,14,11765,5,39,749,875,10,22400
7521,9,1391,344,20,13967,3,43,786,2232,12,28139
1373,9,4445,19,39,12266,7,39,675,1475,11,35360
6037,9,4098,54,48,12425,8,39,609,1996,14,31740
5743,9,5269,269,10,13735,3,39,1080,1090,14,30328
5775,9,3152,309,17,14943,7,39,601,1291,14,22329
5771,9,272,461,36,11410,1,39,156,2765,13,25286
5746,9,2971,121,7,12267,4,39,1003,835,8,24347
9360,9,1823,75,30,13546,6,39,116,938,10,25487
6390,9,5831,461,27,12443,7,39,704,2765,11,39386
8074,9,3481,61,5,13293,7,39,1052,1793,13,22719
6430,9,4078,75,8,12083,3,39,720,2388,14,28888
5221,9,1234,217,12,12078,8,39,1315,2640,13,26022
6592,9,1816,47,16,11132,8,39,277,365,14,38161
9549,9,2689,461,24,14211,8,39,941,2765,12,34432
8281,9,3050,38,29,14488,8,39,116,2120,9,31797
2644,9,5559,33,26,10384,2,39,277,1268,8,25529
5227,9,2376,3,10,10105,2,39,461,956,13,24225
8282,9,5539,461,6,12950,1,39,1178,2765,9,32718
7257,9,1895,461,16,14960,1,39,116,2765,14,38813
3888,9,1749,47,10,14912,1,39,628,2670,12,23107
7913,9,543,9,24,12991,1,39,663,2035,11,29826
8568,9,5103,315,7,11257,2,39,1201,2162,10,36107
7420,9,234,461,38,10875,1,39,193,2765,9,24920
4922,9,5073,461,46,10685,6,39,619,2765,13,38711
2566,9,992,263,9,12968,9,43,193,2009,14,26635
3504,9,4818,461,15,14798,9,43,116,2765,8,32561
5793,9,3502,273,16,12673,1,39,1233,1604,12,27963
5726,9,4473,28,18,14486,5,39,749,875,9,28532
5154,9,5581,182,1,12166,9,39,646,1397,12,33877
6037,9,4098,54,18,11008,6,39,609,1996,14,36936
7521,9,1391,344,5,13638,7,43,786,2232,8,30940
5771,9,273,461,5,10402,9,39,156,2765,9,23231
1372,9,2527,75,21,12862,2,39,675,1475,9,30906
5384,9,887,75,40,13241,7,39,652,393,11,37195
9360,9,1824,75,19,13370,3,39,116,938,11,21090
6390,9,5831,461,43,13470,4,39,704,2765,13,28323
2491,9,964,75,9,14043,7,39,675,2325,9,25261
2374,9,3798,461,40,14413,2,39,628,2765,12,32943
8481,9,3610,461,10,10632,2,39,1021,2765,13,31684
7912,9,3463,219,42,12106,8,39,820,768,10,31660
3868,9,851,312,22,13337,3,39,911,1316,13,33098
4922,9,5073,461,26,14321,7,39,619,2765,9,29559
2566,9,991,263,49,10540,1,43,193,2009,9,30153
5154,9,5582,182,12,11898,1,39,646,1397,14,31413
7257,9,1895,461,15,13392,5,39,116,2765,8,24518
9360,9,1824,75,34,12089,2,39,116,938,14,27383
7521,9,1391,344,7,13413,9,43,786,2232,10,26656
7929,9,2415,315,16,11655,7,39,590,1224,12,37476
5589,9,1843,461,32,14129,7,43,292,173,8,32732
1656,9,1215,24,19,11454,5,39,680,2326,9,29678
7635,9,259,288,35,10080,1,45,641,113,8,27097
4717,9,1873,193,16,10807,2,43,630,532,12,37496
8502,9,2950,94,14,12536,3,45,691,644,9,33583
8503,9,3282,94,43,10942,2,45,717,288,9,25692
6556,10,4435,461,10,13758,4,52,680,2765,9,20426
2656,10,409,170,43,11710,8,52,506,253,12,27868
7061,10,2743,461,47,10280,7,52,205,2765,8,36633
8624,10,2821,19,44,14190,1,52,601,1162,8,22104
9228,10,4034,461,18,14183,1,57,193,1755,9,25976
6254,10,248,171,23,10724,6,52,79,1086,12,25516
8235,10,5955,461,7,11536,1,52,790,2765,13,28371
3276,10,4337,461,28,14906,2,52,817,2765,12,21998
6338,10,2060,121,18,14866,8,52,602,2800,9,36318
8847,10,84,269,18,11020,6,52,205,1819,8,33742
4939,10,5164,461,33,11870,4,52,605,2765,10,28183
5251,10,4145,461,18,12164,6,52,193,2765,8,26907
6913,10,878,461,1,11987,9,52,675,2765,12,20312
8426,10,5086,23,24,12102,7,52,687,259,12,39959
7961,10,4022,461,47,14290,1,52,619,2765,12,38318
5016,10,91,221,46,10664,6,52,687,2083,13,34367
8018,10,1446,415,20,11433,9,52,193,2228,11,32483
2537,10,3403,33,27,11609,6,52,759,1920,12,36717
5954,10,1435,461,48,13523,1,52,193,2765,11,35156
8246,10,1516,238,30,13440,4,52,590,1434,13,24966
3051,10,3256,461,24,14007,4,52,656,2765,11,36494
9512,10,5036,461,5,14975,8,52,680,2765,13,33709
7330,10,4030,170,41,11829,8,52,615,2539,13,26271
8849,10,3651,461,38,10100,2,52,656,2765,11,22892
8251,10,5106,214,30,12128,8,52,687,1398,13,21839
4857,10,3053,47,15,10970,4,52,749,1195,12,27579
6628,10,2185,24,35,13521,4,54,665,426,8,25221
9659,10,412,165,10,10279,4,52,597,307,14,36535
6344,10,4913,38,11,10264,8,52,756,2669,14,27742
5909,10,2122,44,5,14485,3,54,193,234,14,35574
962,10,5676,461,23,11457,3,52,1295,2765,14,26479
686,10,3681,94,9,11287,6,52,156,1555,9,37160
523,10,5722,461,28,10376,2,55,631,719,9,29555
5341,10,4216,23,42,14055,1,52,652,2765,13,28112
8644,10,1920,461,30,10549,7,52,680,2765,12,31480
9281,10,2824,355,49,12790,6,52,193,1284,12,21717
9227,10,677,461,39,14768,3,52,786,1089,14,36206
7053,10,4740,100,26,11398,8,52,652,988,10,32418
8248,10,1255,255,10,13852,1,52,669,1775,10,23916
7395,10,3737,461,24,11602,2,52,193,2765,11,25033
8562,10,2506,409,35,11033,4,52,364,1198,12,32154
2536,10,1985,163,46,11488,9,52,590,1189,13,23595
7405,10,3080,461,19,12726,9,52,619,2765,14,28905
6344,10,4913,38,14,11452,8,52,756,2669,14,20748
4366,10,2270,461,29,10862,4,52,156,2765,12,39064
6058,10,2496,364,43,14991,2,52,446,1458,11,34082
5125,10,1047,23,11,11706,1,52,714,1102,14,22041
306,10,3901,331,13,10663,4,52,615,2402,12,23775
5341,10,4215,23,22,14874,3,52,652,2765,12,39543
6556,10,4435,461,6,12330,6,52,680,2765,11,26160
4568,10,5376,461,36,13542,1,52,656,2765,13,20023
2679,10,100,38,4,13823,5,52,656,2765,14,39271
744,10,2277,414,2,13253,4,52,642,1457,10,22740
8791,10,1071,461,37,10234,7,52,749,2765,12,30650
3445,10,1114,81,16,13551,3,52,116,102,9,30151
2753,10,2945,461,3,11798,2,52,932,2765,12,20112
5417,10,511,24,47,14603,3,52,642,1457,9,32684
2723,10,3524,461,40,10224,5,52,17,2765,13,32643
1932,10,5801,23,42,10252,7,52,628,2125,14,34789
7609,10,5702,461,27,10080,9,52,756,2765,8,37146
483,10,4174,87,40,11580,8,52,730,1018,11,20705
5063,10,3131,71,28,13366,9,52,605,1605,14,24509
6601,10,534,100,43,11434,7,57,521,1067,8,22367
8776,10,2607,44,48,12964,1,52,698,902,14,36178
4278,10,4721,461,26,13345,7,52,652,2765,12,27583
114,10,2826,54,18,10973,3,52,605,1605,10,38147
8344,10,2727,75,46,14834,1,52,639,1180,13,26997
1018,10,978,54,6,13826,3,52,698,902,9,21802
5275,10,3011,461,27,13225,2,52,193,2765,9,38537
5028,10,4735,461,30,13053,7,52,619,2765,10,31932
8746,10,2110,461,21,14043,9,52,786,2601,12,37349
7585,10,544,461,39,14646,8,52,623,2765,10,34566
5810,10,3324,54,20,14347,9,52,605,1605,13,38961
7741,10,4879,169,38,13144,6,52,631,2155,9,34862
2637,10,2039,54,14,14181,4,52,698,902,9,38241
5341,10,4216,23,17,14856,6,52,652,2765,11,30318
6556,10,4436,461,15,14621,8,52,680,2765,10,24052
8624,10,2823,19,34,13457,1,52,601,1162,9,27326
2753,10,2946,461,20,12784,4,52,932,2765,12,35695
7609,10,5702,461,48,11388,8,52,756,2765,10,30901
2723,10,3524,461,19,10246,3,52,17,2765,11,30206
1932,10,5801,23,31,14310,4,52,628,2125,14,32229
6601,10,534,100,47,10800,7,57,521,1067,8,30700
5275,10,3010,461,33,10706,8,52,193,2765,9,35774
4278,10,4721,461,1,10224,2,52,652,2765,10,22329
8344,10,2727,75,48,13184,8,52,639,1180,12,30395
2245,10,1258,24,6,12453,4,52,615,393,9,38893
8387,10,4596,44,45,12839,6,52,687,1979,9,31751
5063,10,3131,71,1,14179,8,52,605,1605,14,28495
5028,10,4735,461,19,10315,5,52,619,2765,8,25187
8925,10,5224,71,48,14518,1,52,499,1646,13,27167
114,10,2826,54,24,10561,6,52,605,1605,12,39397
8776,10,2607,44,21,13923,7,52,698,902,13,29539
8741,10,1707,75,38,14459,5,57,1021,1705,14,25688
5976,10,3281,33,7,14575,6,52,698,902,14,33467
5810,10,3326,54,31,12967,1,52,605,1605,11,28789
1018,10,978,54,17,10738,3,52,698,902,12,23667
5659,10,1388,311,33,10622,2,57,205,1911,11,39913
5027,10,5684,141,9,11948,4,52,619,959,10,24330
7785,10,1547,461,38,13060,3,52,623,2765,13,22900
7051,10,1504,461,49,10903,4,57,675,2765,10,30903
4276,10,1720,193,25,10675,2,52,777,2457,9,26876
8301,10,5660,54,41,10178,7,52,1026,1706,13,27846
6556,10,4437,461,6,12832,9,52,680,2765,14,26850
8624,10,2821,19,40,12881,8,52,601,1162,10,30500
8898,10,4599,461,45,14282,6,52,116,2765,11,32008
2723,10,3524,461,8,12082,9,52,17,2765,14,25479
2753,10,2945,461,20,13209,7,52,932,2765,10,20408
