loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,zip_code,addr_state,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,loan_status
5000,5000,5000.0,0,16.29,176.51,3,15,3831,6,4,18000.0,1,13,0,2,3,841,46,0,283,0.0,6,0
24750,24750,24750.0,1,22.35,688.51,4,21,244,1,1,55000.0,2,11,0,2,3,835,46,0,233,3.0,6,1
17850,17850,17850.0,1,22.39,496.97,4,20,8735,1,1,42500.0,1,2,0,2,3,658,42,0,94,0.0,12,0
21000,21000,21000.0,1,11.44,461.22,1,8,9198,1,4,52000.0,0,14,0,1,2,634,35,0,324,0.0,9,1
28000,28000,28000.0,1,11.39,614.25,1,7,14672,11,1,75000.0,0,14,0,2,3,434,21,0,283,0.0,14,1
10000,10000,10000.0,0,7.99,313.32,0,4,8527,1,1,120000.0,0,6,0,2,3,544,23,0,214,0.0,7,1
20000,20000,20000.0,1,14.99,475.7,2,13,8905,0,4,70000.0,2,4,0,2,3,96,33,0,141,0.0,11,1
6400,6400,6400.0,0,11.49,211.02,1,9,161,1,1,50000.0,0,18,0,2,3,437,21,0,272,0.0,8,0
6000,6000,6000.0,0,10.75,195.73,1,8,12788,0,1,45000.0,0,13,0,11,12,157,37,0,72,0.0,10,1
12000,12000,12000.0,0,7.35,372.45,0,3,6766,9,4,40000.0,0,3,0,2,3,643,42,0,437,0.0,12,1
25550,25550,25550.0,0,9.75,821.44,1,7,8190,1,1,75769.0,0,13,0,2,3,472,22,0,90,0.0,11,0
21475,21475,21475.0,0,12.74,720.9,2,10,11971,6,1,103800.0,2,6,0,8,10,303,9,0,387,1.0,15,0
16350,16350,16350.0,0,28.69,682.41,5,25,14672,11,1,53821.0,2,4,0,8,10,328,1,0,86,0.0,13,1
16800,16800,16800.0,1,13.99,390.82,2,12,12817,1,4,92000.0,0,1,0,2,3,667,42,0,187,1.0,16,0
2625,2625,2625.0,0,18.99,96.21,3,17,14672,11,1,37200.0,2,9,0,2,3,737,3,0,428,0.0,9,1
35000,35000,35000.0,0,13.99,1196.05,2,12,10713,1,1,189000.0,2,14,0,2,3,75,30,5,181,1.0,12,1
7500,7500,7500.0,0,5.32,225.87,0,0,14672,11,1,60000.0,0,0,0,1,2,812,4,0,117,0.0,12,0
35000,35000,35000.0,0,11.49,1154.0,1,9,10522,1,1,180947.0,1,4,0,1,2,50,6,1,238,1.0,19,1
20000,20000,20000.0,0,6.97,617.27,0,2,8533,1,1,180000.0,2,13,0,2,3,644,42,0,184,0.0,18,0
30000,30000,30000.0,1,24.99,880.37,5,27,12430,7,4,140000.0,2,0,0,2,3,207,44,0,239,2.0,17,0
15000,15000,15000.0,1,17.09,373.52,3,15,2693,10,4,150000.0,0,12,0,5,7,764,4,1,287,1.0,4,1
8000,8000,8000.0,0,6.49,245.16,0,1,8734,0,4,70000.0,0,13,0,5,7,433,21,0,482,0.0,6,1
16550,16550,16550.0,0,12.79,555.97,2,10,1757,6,4,50000.0,1,2,0,2,3,779,4,0,42,0.0,7,0
10300,10300,10300.0,0,17.99,372.32,3,16,13883,4,3,24639.0,1,16,0,1,2,436,21,0,293,1.0,5,1
10000,10000,10000.0,0,9.44,320.05,1,5,9985,0,1,60000.0,0,20,0,1,2,817,4,0,484,1.0,8,0
5500,5500,5500.0,0,10.99,180.04,1,8,573,1,4,94000.0,0,19,0,1,2,473,22,0,145,0.0,7,0
5400,5400,5400.0,0,13.49,183.23,2,11,11928,0,4,70000.0,1,8,0,1,2,90,33,0,585,0.0,11,1
40000,40000,39950.0,0,15.05,1387.6,2,13,11335,3,1,150000.0,1,20,0,2,3,653,42,0,22,0.0,22,1
8500,8500,8500.0,0,6.99,262.42,0,1,14672,11,1,110000.0,2,19,0,11,11,800,4,0,110,0.0,12,0
10000,10000,10000.0,0,11.49,329.72,1,9,11816,4,3,67000.0,1,19,0,1,2,686,42,0,537,1.0,16,0
8800,8800,8800.0,0,6.49,269.68,0,1,8978,0,1,78912.0,0,13,0,2,3,787,4,0,135,1.0,17,1
7500,7500,7500.0,0,7.24,232.41,0,2,4247,6,1,210000.0,1,4,0,8,10,60,30,1,38,0.0,12,0
16000,16000,16000.0,1,16.02,389.26,2,14,10518,4,3,70000.0,1,10,0,1,2,194,44,0,537,2.0,24,0
10750,10750,10750.0,0,17.27,384.72,3,16,971,3,4,62500.0,2,15,0,2,3,798,4,0,185,0.0,14,0
4800,4800,4800.0,0,9.49,153.74,1,6,14560,1,4,68000.0,1,2,0,11,11,82,33,0,145,0.0,6,0
18000,18000,18000.0,1,8.24,367.05,1,5,11636,1,1,120000.0,1,4,0,1,2,185,19,2,322,0.0,17,1
20000,20000,20000.0,1,14.46,470.15,2,13,1668,7,1,50000.0,0,5,0,1,2,630,35,1,584,1.0,10,0
2000,2000,2000.0,0,12.99,67.38,2,11,11763,5,4,40000.0,1,15,0,7,9,295,9,0,293,0.0,19,1
20000,20000,20000.0,1,8.24,407.83,1,5,11386,9,3,190000.0,0,4,0,2,3,89,33,0,481,0.0,12,1
24000,24000,24000.0,1,14.99,570.84,2,13,507,1,1,71000.0,0,17,0,2,3,323,1,1,478,0.0,14,0
9600,9600,9600.0,0,10.75,313.16,1,8,11928,2,4,40000.0,1,5,0,2,3,733,43,0,538,1.0,7,0
35000,35000,35000.0,1,7.97,709.18,0,4,14672,11,3,94900.0,2,20,0,8,10,523,13,0,68,1.0,21,0
5000,5000,5000.0,0,13.99,170.87,2,12,7648,9,1,97800.0,2,17,0,2,3,816,4,0,22,0.0,23,0
26000,26000,26000.0,1,11.44,571.03,1,8,1983,6,1,87000.0,2,17,0,2,3,634,35,0,77,0.0,14,1
24000,24000,24000.0,0,5.32,722.76,0,0,7577,1,1,161345.0,0,14,0,1,2,728,43,0,176,0.0,10,0
7000,7000,7000.0,0,13.67,238.13,2,12,1230,1,1,104433.0,0,0,0,8,10,181,19,0,375,1.0,20,1
7200,7200,7200.0,0,10.49,233.99,1,7,14611,1,3,98000.0,1,9,0,2,3,309,9,0,235,2.0,7,1
10000,10000,10000.0,1,12.62,225.6,2,10,13169,2,4,40000.0,1,20,0,11,11,75,30,0,547,0.0,8,0
18000,18000,18000.0,0,9.93,580.22,1,6,7648,1,4,68000.0,1,12,0,2,3,57,30,1,94,0.0,17,1
15000,15000,15000.0,0,18.06,542.74,3,16,14540,9,4,55000.0,0,3,0,1,2,804,4,0,433,0.0,6,0
14000,14000,14000.0,0,17.99,506.07,3,16,6703,3,1,50000.0,1,19,0,0,1,561,23,0,574,1.0,25,0
32000,32000,32000.0,0,30.79,1372.34,6,30,14275,1,4,115000.0,1,20,0,2,3,774,4,0,289,0.0,22,1
18000,18000,18000.0,1,25.88,537.66,5,28,3064,1,1,110000.0,2,13,0,1,2,524,13,0,222,1.0,15,1
8000,8000,8000.0,0,12.99,269.52,2,11,5557,1,4,86000.0,2,13,0,2,3,747,31,0,94,1.0,4,0
8000,8000,8000.0,0,16.02,281.34,2,14,6766,3,4,61000.0,1,3,0,2,3,184,19,0,429,0.0,10,1
8000,8000,8000.0,0,5.32,240.92,0,0,870,8,4,58000.0,0,11,0,2,3,447,21,0,479,0.0,6,1
16000,16000,16000.0,1,15.05,381.06,2,13,6430,0,1,90000.0,0,16,0,2,3,4,18,1,485,0.0,10,0
10000,10000,10000.0,0,7.97,313.23,0,4,1544,3,1,60000.0,0,12,0,2,3,653,42,0,535,0.0,16,0
25000,25000,25000.0,1,18.06,635.66,3,16,6766,5,4,90000.0,1,3,0,1,2,83,33,0,537,1.0,18,1
18000,18000,18000.0,1,13.99,418.74,2,12,11928,8,3,50000.0,0,1,0,1,2,246,26,0,183,0.0,22,1
6000,6000,6000.0,0,14.49,206.5,2,13,7669,1,3,29000.0,2,2,0,2,3,349,24,0,329,0.0,18,1
18550,18550,18550.0,1,18.99,481.1,3,18,13135,5,4,19000.0,2,13,0,2,3,769,4,0,583,0.0,6,0
20000,20000,20000.0,1,13.59,461.13,2,11,5135,9,1,70000.0,0,20,0,2,3,524,13,0,390,0.0,12,1
3000,3000,3000.0,0,6.99,92.62,0,1,11928,6,1,55000.0,0,14,0,1,2,179,44,0,336,0.0,8,0
35000,35000,35000.0,1,8.39,716.23,1,5,3685,0,3,165000.0,1,15,0,2,3,668,42,1,430,0.0,14,0
5600,5600,5600.0,0,9.75,180.04,1,7,3741,3,4,24000.0,1,13,0,2,3,181,19,0,446,0.0,6,1
6000,6000,6000.0,0,5.32,180.69,0,0,11928,5,4,47000.0,0,3,0,1,2,196,44,0,582,0.0,6,1
12000,12000,12000.0,0,15.05,416.28,2,13,14672,11,1,5000.0,0,16,0,1,2,259,39,0,297,0.0,4,1
7000,7000,7000.0,0,5.32,210.81,0,0,14576,1,1,60000.0,0,9,0,0,1,152,37,1,421,0.0,7,0
5650,5650,5650.0,0,17.99,204.24,3,16,9661,1,1,115000.0,1,1,0,3,6,659,42,1,538,0.0,16,1
23800,23800,23800.0,1,11.39,522.12,1,7,7532,3,1,55000.0,2,14,0,2,3,747,31,0,476,1.0,24,1
12000,12000,12000.0,0,7.89,375.43,0,4,4005,4,1,48000.0,2,11,0,2,3,67,30,0,492,0.0,14,1
25000,25000,25000.0,0,19.99,928.97,3,18,8533,3,1,105932.0,2,4,0,2,3,296,9,0,388,1.0,14,0
5900,5900,5900.0,0,9.93,190.19,1,6,8523,5,4,55000.0,0,20,0,2,3,515,13,1,585,0.0,9,1
14000,14000,14000.0,1,13.49,322.07,2,11,7891,8,1,68000.0,0,4,0,2,3,816,4,0,532,0.0,19,0
25200,25200,25200.0,1,11.44,553.46,1,8,4171,2,4,80000.0,0,4,0,2,3,827,36,0,332,1.0,17,0
5750,5750,5750.0,0,11.39,189.32,1,7,13249,8,3,67000.0,1,14,0,1,2,674,42,0,91,2.0,8,1
10500,10500,10500.0,0,13.67,357.19,2,12,8258,1,4,55000.0,1,11,0,8,10,764,4,4,326,0.0,8,1
34000,34000,34000.0,0,7.07,1050.91,0,1,11135,1,4,280000.0,2,3,0,1,2,530,13,0,15,0.0,10,1
4000,4000,4000.0,0,20.0,148.66,3,18,11103,10,1,120000.0,1,3,0,2,3,608,17,0,340,0.0,11,1
15650,15650,15650.0,0,26.3,633.06,4,24,14302,5,1,44160.0,1,20,0,5,7,406,34,0,576,0.0,7,0
13000,13000,13000.0,0,5.32,391.5,0,0,9230,1,1,72000.0,0,0,0,2,3,204,44,0,287,0.0,8,0
11000,11000,11000.0,0,11.47,362.58,1,9,14672,11,4,25380.0,2,13,0,2,3,652,42,0,550,0.0,9,0
2500,2500,2500.0,0,19.99,92.9,3,18,14672,11,4,28400.0,2,4,0,7,9,800,4,0,131,0.0,5,0
10000,10000,10000.0,0,8.49,315.63,1,5,14672,11,4,41039.0,1,7,0,1,2,118,33,0,189,1.0,17,0
5000,5000,5000.0,0,15.59,174.78,2,14,9198,1,3,100000.0,0,2,0,3,6,600,17,0,339,0.0,10,0
16000,16000,16000.0,1,13.99,372.21,2,12,1383,2,3,75000.0,1,14,0,2,3,161,37,1,287,0.0,11,0
30000,30000,30000.0,0,14.46,1032.05,2,13,5517,1,4,78000.0,2,0,0,1,2,761,32,0,535,0.0,16,0
2000,2000,2000.0,0,16.02,70.34,2,14,5775,2,4,45000.0,0,3,0,8,10,91,33,0,49,1.0,2,1
21000,21000,21000.0,0,6.49,643.54,0,1,4512,3,4,45000.0,2,13,0,1,2,296,9,0,97,0.0,30,1
35000,35000,35000.0,1,30.99,1153.75,6,34,13414,2,4,100000.0,1,10,0,2,3,767,4,0,94,0.0,11,0
10075,10075,10075.0,1,18.99,261.3,4,20,11636,2,1,90000.0,0,7,0,1,2,663,42,0,137,3.0,11,1
10000,10000,10000.0,1,22.99,281.85,5,26,9741,10,4,89243.0,2,7,0,2,3,653,42,0,37,2.0,22,1
24000,24000,24000.0,0,13.49,814.34,2,11,12064,10,1,120000.0,2,8,0,2,3,9,18,0,442,0.0,30,0
20000,20000,20000.0,1,8.49,410.24,1,5,2077,7,1,66000.0,0,7,0,1,2,692,5,0,93,0.0,13,1
2000,2000,2000.0,0,11.49,65.95,1,9,7171,9,3,22000.0,1,9,0,8,10,169,37,0,182,0.0,2,1
1500,1500,1500.0,0,19.53,55.39,3,19,12368,1,4,61000.0,2,5,0,6,8,779,4,0,383,0.0,14,1
10000,10000,10000.0,0,17.99,361.48,3,16,999,1,4,55000.0,0,18,0,2,3,433,21,1,435,0.0,7,0
8500,8500,8500.0,0,15.31,295.95,2,14,13272,1,3,80000.0,2,5,0,8,10,186,19,0,487,2.0,9,1
14000,14000,14000.0,0,13.99,478.42,2,12,4030,10,1,120000.0,1,17,0,2,3,157,37,2,577,0.0,17,0
14000,14000,14000.0,0,9.16,446.24,1,6,8447,1,4,85000.0,0,15,0,2,2,799,4,0,40,0.0,8,0
18200,18200,18200.0,1,11.47,400.0,1,9,6766,9,1,75000.0,2,13,0,1,2,67,30,3,94,0.0,9,1
8000,8000,8000.0,0,10.49,259.99,1,7,1244,10,1,65000.0,1,9,0,2,3,116,33,0,537,0.0,10,0
19200,19200,19200.0,1,24.99,563.44,4,23,7719,1,3,80000.0,1,19,0,2,3,520,13,0,202,0.0,8,0
30000,30000,30000.0,1,12.88,680.76,2,11,11928,1,4,72000.0,2,7,0,2,3,618,2,3,324,1.0,29,1
35000,35000,35000.0,1,26.3,1054.15,4,24,8710,10,4,105000.0,1,3,0,2,3,514,13,3,129,1.0,12,0
16000,16000,16000.0,0,11.47,527.39,1,9,9499,1,1,50000.0,2,11,0,8,10,437,21,1,384,0.0,9,0
35000,35000,35000.0,1,14.46,822.76,2,13,14612,1,1,118000.0,2,11,0,2,3,243,26,0,375,0.0,9,1
12000,12000,12000.0,0,7.99,375.99,0,3,3981,1,1,134485.0,2,11,0,2,3,519,13,0,580,1.0,11,0
35000,35000,35000.0,1,11.44,768.69,1,8,9446,10,1,175000.0,2,16,0,1,2,275,10,0,283,1.0,28,1
5000,5000,5000.0,0,14.49,172.09,2,13,7891,0,1,80000.0,0,11,0,8,10,270,10,0,140,0.0,5,1
20000,20000,20000.0,1,15.77,483.93,3,15,3166,0,1,80000.0,0,7,0,8,10,784,4,2,581,0.0,11,0
20000,20000,20000.0,0,7.89,625.72,0,4,1239,1,1,79851.0,0,5,0,2,3,512,25,0,483,1.0,10,0
23000,23000,23000.0,0,5.32,692.64,0,0,11468,0,4,250000.0,1,16,0,2,3,79,33,0,71,0.0,12,0
15000,15000,15000.0,0,11.49,494.57,1,9,4894,1,1,85000.0,1,2,0,2,3,296,9,0,487,0.0,6,0
10000,10000,10000.0,1,14.08,233.1,2,12,8053,1,1,75000.0,0,20,0,3,6,455,47,0,379,0.0,10,1
5000,5000,5000.0,0,16.29,176.51,3,15,9274,1,4,98000.0,0,0,0,8,10,783,4,1,568,3.0,12,0
3650,3650,3650.0,0,13.49,123.85,2,11,14672,11,4,120000.0,2,2,0,8,10,782,4,0,533,0.0,10,0
13450,13450,13450.0,1,12.74,304.25,2,10,5170,1,4,45000.0,0,6,0,8,10,627,35,0,82,0.0,6,1
18000,18000,18000.0,1,11.44,395.33,1,8,13102,10,1,102000.0,1,4,0,2,3,236,26,0,336,0.0,13,0
3400,3400,3400.0,0,13.99,116.19,2,12,10315,1,1,83000.0,1,14,0,2,3,72,30,2,434,1.0,7,0
16000,16000,16000.0,0,12.88,538.18,2,11,8144,1,1,500000.0,1,7,0,2,3,645,42,1,181,1.0,16,0
5000,5000,5000.0,0,9.75,160.75,1,7,11550,1,4,40000.0,1,13,0,2,3,785,4,0,40,0.0,7,1
5000,5000,5000.0,0,12.79,167.97,2,10,9735,1,1,130000.0,1,11,0,1,2,777,4,0,224,3.0,23,0
18550,18550,18550.0,0,13.49,629.41,2,11,14513,4,1,35000.0,1,4,0,1,2,783,4,0,336,0.0,12,1
15200,15200,15200.0,1,19.03,394.55,3,17,4388,4,4,40000.0,2,20,0,2,3,91,33,0,96,0.0,4,0
12000,12000,12000.0,1,18.99,311.23,3,17,224,3,4,65000.0,1,18,0,2,3,815,4,0,386,0.0,20,0
6500,6500,6500.0,0,11.39,214.01,1,7,12802,6,1,50000.0,0,1,0,2,3,17,18,0,586,0.0,9,1
16000,16000,16000.0,1,30.79,525.45,6,30,8225,0,4,25000.0,2,14,0,2,3,184,19,0,586,1.0,14,1
2800,2800,2800.0,0,15.59,97.88,2,14,2837,0,3,26000.0,2,2,0,2,3,321,1,0,340,1.0,14,1
10000,10000,10000.0,1,22.91,281.39,4,20,1688,9,4,45000.0,1,10,0,2,3,9,18,0,248,1.0,12,0
1000,1000,1000.0,0,19.48,36.9,4,21,601,4,1,83000.0,2,7,0,2,3,182,19,0,578,0.0,8,0
35000,35000,35000.0,1,10.49,752.12,1,6,14672,11,4,200000.0,1,16,0,2,3,296,9,0,372,0.0,6,0
8000,8000,8000.0,0,11.99,265.68,1,9,6611,1,4,45000.0,2,3,0,2,3,448,21,0,542,1.0,4,0
16000,16000,16000.0,1,18.99,414.97,3,17,2962,10,4,117020.8,2,17,0,2,3,247,26,0,286,0.0,11,1
7000,7000,7000.0,0,18.99,256.56,3,17,10078,5,1,40000.0,1,6,0,1,2,446,21,0,484,2.0,18,1
4000,4000,4000.0,0,11.47,131.85,1,9,10885,6,4,43000.0,1,11,0,1,2,186,19,0,384,0.0,12,1
8600,8600,8600.0,0,5.32,258.99,0,0,14672,11,3,21000.0,2,0,0,2,3,376,16,0,575,0.0,9,0
12000,12000,12000.0,1,16.99,298.17,3,15,10498,2,1,184000.0,2,6,0,2,3,295,9,2,296,0.0,9,1
11200,11200,11200.0,0,8.39,352.99,1,5,4064,3,1,65000.0,2,0,0,2,3,683,42,0,580,0.0,18,0
8000,8000,8000.0,0,19.03,293.37,3,17,14317,3,4,32000.0,1,10,0,1,2,265,10,0,398,0.0,4,1
5000,5000,5000.0,0,18.99,183.26,3,18,9517,1,1,82000.0,1,15,0,2,3,547,23,0,520,0.0,15,0
35000,35000,35000.0,0,12.62,1172.9,2,10,7638,1,1,100000.0,1,12,0,1,2,332,41,1,208,0.0,41,0
18000,18000,18000.0,0,7.49,559.83,0,3,4514,10,1,100000.0,0,1,0,1,2,693,5,0,380,1.0,15,1
10800,10800,10800.0,0,13.44,366.19,2,12,2182,0,1,88000.0,1,7,0,2,3,827,36,2,581,0.0,25,1
19000,19000,19000.0,0,10.49,617.46,1,6,8905,0,1,85000.0,1,17,0,2,3,69,30,0,33,1.0,14,1
28000,28000,28000.0,0,5.32,843.22,0,0,12511,0,4,150000.0,2,20,0,1,2,242,26,0,290,0.0,6,0
3700,3700,3700.0,0,11.44,121.91,1,8,639,6,4,52000.0,1,6,0,2,3,438,21,0,99,1.0,10,1
10000,10000,10000.0,0,9.16,318.75,1,6,376,2,1,70000.0,1,0,0,2,3,688,42,0,28,0.0,7,1
16800,16800,16800.0,0,10.99,549.94,1,8,9935,4,4,35000.0,2,2,0,2,3,298,9,0,385,0.0,7,1
30000,30000,29750.0,0,8.39,945.5,1,5,9873,1,1,140000.0,2,11,0,1,2,360,16,0,86,0.0,16,0
1000,1000,1000.0,0,13.49,33.94,2,11,4313,1,4,44000.0,1,19,0,2,3,60,30,0,86,0.0,13,0
10000,10000,10000.0,1,18.99,259.36,3,17,651,8,4,29000.0,2,14,0,1,2,809,4,0,441,1.0,6,0
15000,15000,15000.0,1,14.08,349.65,2,12,10921,0,4,48300.0,0,12,0,2,3,808,4,1,336,0.0,4,1
3600,3600,3600.0,0,7.07,111.28,0,1,9986,7,1,82000.0,0,16,0,2,3,189,19,0,142,1.0,11,0
12000,12000,12000.0,0,9.49,384.34,1,6,11928,0,1,49000.0,1,9,0,2,3,246,26,0,564,1.0,15,0
1200,1200,1200.0,0,15.31,41.79,2,14,2072,1,4,80000.0,0,5,0,5,7,415,14,0,279,1.0,15,1
18000,18000,18000.0,1,14.46,423.14,2,13,11928,1,1,80000.0,0,15,0,2,3,696,5,0,201,0.0,16,0
10000,10000,10000.0,0,13.99,341.73,2,12,1502,5,4,52000.0,1,14,0,2,3,75,30,0,341,0.0,11,0
20000,20000,20000.0,0,10.42,649.3,1,7,8496,1,1,90000.0,1,20,0,2,3,172,37,1,81,3.0,22,1
8400,8400,8400.0,0,10.42,272.71,1,7,14256,1,4,40000.0,1,10,0,2,3,825,36,0,238,0.0,5,1
23450,23450,23450.0,0,15.05,813.48,2,13,9713,10,4,51000.0,1,12,0,2,3,287,9,0,478,0.0,12,0
17000,17000,17000.0,1,21.18,461.64,4,22,9106,2,4,34000.0,1,13,0,2,3,828,36,0,44,1.0,11,0
15000,15000,15000.0,0,6.49,459.67,0,1,11928,1,4,85500.0,0,7,0,2,3,489,40,0,560,0.0,14,0
25000,25000,25000.0,1,24.99,733.64,4,23,13924,9,4,62000.0,2,18,0,2,3,259,39,0,385,1.0,12,0
24000,24000,24000.0,1,14.46,564.18,2,13,803,7,4,135000.0,0,13,0,2,3,83,33,0,479,0.0,16,1
25000,25000,25000.0,0,10.78,815.87,1,8,6683,10,4,110000.0,0,7,0,2,3,287,9,0,18,0.0,10,1
13000,13000,13000.0,1,14.46,305.6,2,13,11023,4,4,46200.0,1,5,0,1,2,511,25,0,542,0.0,5,1
9000,9000,9000.0,0,16.02,316.51,2,14,6766,1,3,60000.0,2,10,0,2,3,268,10,0,374,0.0,13,0
35000,35000,35000.0,0,17.99,1265.16,3,16,8550,1,1,285000.0,2,9,0,2,3,788,4,1,220,0.0,28,1
15000,15000,15000.0,0,7.99,469.98,0,3,6766,1,1,68000.0,1,19,0,2,3,815,4,0,516,0.0,14,1
20000,20000,20000.0,1,17.99,507.76,3,16,13169,1,1,74500.0,0,18,0,2,3,62,30,0,387,1.0,5,1
15000,15000,15000.0,0,13.59,509.69,2,11,4208,4,1,34216.0,0,3,0,2,3,397,34,0,327,0.0,12,0
10000,10000,10000.0,0,9.75,321.5,1,7,9499,1,3,100000.0,1,13,0,2,3,765,4,0,239,0.0,7,1
8000,8000,8000.0,0,16.29,282.41,3,15,12139,10,1,28000.0,1,15,0,2,3,256,39,0,432,1.0,16,1
15000,15000,15000.0,0,18.99,549.77,3,17,4916,1,1,95000.0,0,4,0,10,0,292,9,0,93,0.0,14,1
8000,8000,8000.0,0,8.39,252.14,1,5,10719,2,4,45000.0,0,5,0,2,3,811,4,0,213,0.0,6,0
9900,9900,9900.0,0,17.99,357.86,3,16,14672,11,3,32000.0,0,2,0,2,3,295,9,4,447,0.0,16,1
3250,3250,3250.0,0,10.75,106.02,1,8,14672,11,4,15000.0,2,5,0,2,12,159,37,0,181,0.0,5,0
21600,21600,21600.0,1,18.99,560.2,3,17,14672,11,1,91000.0,1,1,0,3,6,240,26,0,583,0.0,12,0
3000,3000,3000.0,0,13.49,101.8,2,11,7288,4,4,34000.0,1,9,0,1,2,473,22,0,591,0.0,4,0
14000,14000,14000.0,0,9.93,451.29,1,6,13786,10,4,60000.0,0,20,0,2,3,293,9,1,90,0.0,17,1
16000,16000,16000.0,0,5.32,481.84,0,0,10004,10,4,83200.0,1,17,0,1,2,810,4,0,40,0.0,9,0
24000,24000,24000.0,0,6.49,735.47,0,1,8349,2,4,80000.0,2,11,0,2,3,90,33,0,185,0.0,8,0
10000,10000,10000.0,0,7.49,311.02,0,3,9222,1,1,89500.0,0,17,0,2,3,435,21,0,430,0.0,11,0
20000,20000,20000.0,0,8.49,631.26,1,5,14256,1,1,113000.0,0,7,0,1,2,152,37,0,309,0.0,12,1
24000,24000,24000.0,1,8.39,491.13,1,5,7188,5,1,100000.0,0,15,0,2,3,389,34,0,35,1.0,10,1
8500,8500,8500.0,0,13.49,288.41,2,11,12327,3,4,115000.0,2,14,0,7,9,764,4,0,91,0.0,9,1
23000,23000,23000.0,0,5.32,692.64,0,0,8905,1,1,120000.0,1,12,0,2,3,102,33,0,89,0.0,9,0
12000,12000,12000.0,1,10.49,257.87,1,6,12060,8,1,96000.0,0,1,0,2,3,787,4,0,189,1.0,9,0
5000,5000,5000.0,0,12.74,167.85,2,10,9090,3,1,41000.0,1,4,0,3,6,645,42,0,142,0.0,6,0
7000,7000,7000.0,0,11.39,230.47,1,7,14672,11,4,59000.0,2,14,0,2,3,518,13,1,240,0.0,13,1
12500,12500,12500.0,0,11.39,411.55,1,7,3653,4,1,95000.0,1,18,0,2,3,8,18,5,568,0.0,11,1
24000,24000,24000.0,0,10.75,782.9,1,8,7030,1,1,52000.0,2,11,0,2,3,261,39,0,438,0.0,8,1
14000,14000,14000.0,1,12.62,315.83,2,10,14672,11,1,54000.0,1,20,0,3,6,433,21,0,88,1.0,6,1
14500,14500,14500.0,0,12.62,485.92,2,10,14672,11,1,60000.0,0,12,0,2,3,601,17,0,35,0.0,10,0
14000,14000,14000.0,0,5.32,421.61,0,0,6969,1,1,60000.0,2,0,0,2,3,246,26,0,173,0.0,11,1
18000,18000,18000.0,1,18.99,466.84,3,17,422,4,1,82000.0,2,9,0,2,3,354,24,0,579,0.0,11,1
3225,3225,3225.0,0,14.99,111.78,2,13,5329,2,4,18096.0,1,1,0,1,2,170,37,0,48,0.0,10,1
9000,9000,9000.0,0,9.93,290.11,1,6,4730,1,4,55000.0,1,20,0,2,3,771,4,0,546,0.0,12,1
40000,40000,40000.0,0,7.89,1251.43,0,4,7891,3,1,216960.0,2,0,0,8,10,275,10,0,106,0.0,12,0
21600,21600,21600.0,1,16.29,528.61,3,15,7648,4,1,123700.0,1,11,0,2,3,243,26,0,395,2.0,15,0
6025,6025,6025.0,0,13.99,205.9,2,12,6766,6,1,65000.0,0,14,0,3,6,13,18,2,532,2.0,16,1
9000,9000,9000.0,0,8.24,283.03,1,5,12002,2,1,150000.0,1,14,0,9,4,812,4,1,324,0.0,17,1
12000,12000,12000.0,1,14.99,285.42,2,13,3947,4,1,80000.0,1,6,0,2,3,816,4,0,581,0.0,7,0
10000,10000,10000.0,0,8.99,317.96,1,5,8153,2,1,36000.0,1,2,0,1,2,447,21,0,94,0.0,8,1
6000,6000,6000.0,0,14.99,207.97,2,13,14672,11,4,18780.0,2,1,0,8,10,424,14,0,486,1.0,6,0
14275,14275,14275.0,0,13.49,484.36,2,11,7639,1,4,50000.0,0,14,0,1,2,395,34,0,374,0.0,10,0
14000,14000,14000.0,1,14.49,329.33,2,13,11636,1,4,53000.0,2,19,0,1,2,237,26,0,533,0.0,10,0
20050,20050,20050.0,0,13.59,681.28,2,11,3256,5,4,450000.0,2,10,0,2,3,55,6,0,385,0.0,23,1
14400,14400,14400.0,0,16.99,513.33,3,15,14672,11,1,35688.0,2,9,0,8,10,310,9,0,389,0.0,6,1
5000,5000,5000.0,0,18.06,180.92,3,16,10209,10,4,20000.0,1,3,0,8,10,515,13,0,542,2.0,11,0
24000,24000,23950.0,0,11.99,797.03,1,9,1529,1,1,205000.0,1,20,0,1,2,368,16,2,133,3.0,23,0
32000,32000,32000.0,0,11.47,1054.78,1,9,12338,10,1,90000.0,2,5,0,2,3,519,13,1,487,0.0,15,0
6000,6000,6000.0,0,10.99,196.41,1,8,1792,1,3,26000.0,1,9,0,5,7,608,17,0,340,0.0,7,0
10000,10000,10000.0,0,13.59,339.79,2,11,7648,1,1,54000.0,0,20,0,1,2,126,33,1,388,0.0,23,0
20000,20000,20000.0,0,5.32,602.3,0,0,8871,3,1,135000.0,2,5,0,2,3,775,4,1,511,0.0,11,1
40000,40000,40000.0,0,17.09,1427.91,3,15,42,1,1,92000.0,1,3,0,2,3,96,33,0,234,1.0,5,1
3500,3500,3500.0,0,13.99,119.61,2,12,14672,11,4,36000.0,1,11,0,8,10,757,32,0,374,0.0,7,0
9500,9500,9500.0,0,15.31,330.77,2,14,8303,4,1,37000.0,1,13,0,2,3,473,22,0,43,0.0,10,1
